CellID,Sample
229570,WD-76845-097
715315,WD-76845-097
729157,WD-76845-097
260804,WD-76845-097
702597,WD-76845-097
1016292,WD-76845-097
215728,WD-76845-097
699513,WD-76845-097
759095,WD-76845-097
1111207,WD-76845-097
269653,WD-76845-097
1071554,WD-76845-097
722260,WD-76845-097
205155,WD-76845-097
1080957,WD-76845-097
254282,WD-76845-097
742937,WD-76845-097
871673,WD-76845-097
183082,WD-76845-097
625112,WD-76845-097
973746,WD-76845-097
178936,WD-76845-097
688102,WD-76845-097
750087,WD-76845-097
537292,WD-76845-097
238713,WD-76845-097
818782,WD-76845-097
306677,WD-76845-097
672215,WD-76845-097
248986,WD-76845-097
226330,WD-76845-097
768290,WD-76845-097
774878,WD-76845-097
317550,WD-76845-097
531359,WD-76845-097
820152,WD-76845-097
233657,WD-76845-097
173850,WD-76845-097
312173,WD-76845-097
690134,WD-76845-097
755829,WD-76845-097
225173,WD-76845-097
946764,WD-76845-097
1148603,WD-76845-097
1173374,WD-76845-097
562191,WD-76845-097
617567,WD-76845-097
174605,WD-76845-097
985152,WD-76845-097
174525,WD-76845-097
539281,WD-76845-097
216125,WD-76845-097
618227,WD-76845-097
824869,WD-76845-097
669642,WD-76845-097
690339,WD-76845-097
827171,WD-76845-097
239128,WD-76845-097
780543,WD-76845-097
222081,WD-76845-097
678337,WD-76845-097
238356,WD-76845-097
1177976,WD-76845-097
713408,WD-76845-097
803787,WD-76845-097
168990,WD-76845-097
711830,WD-76845-097
738295,WD-76845-097
1231183,WD-76845-097
701435,WD-76845-097
701994,WD-76845-097
768158,WD-76845-097
233083,WD-76845-097
728632,WD-76845-097
1047341,WD-76845-097
575878,WD-76845-097
177464,WD-76845-097
734428,WD-76845-097
230326,WD-76845-097
179051,WD-76845-097
1110075,WD-76845-097
392777,WD-76845-097
562526,WD-76845-097
253218,WD-76845-097
775013,WD-76845-097
172415,WD-76845-097
600391,WD-76845-097
717426,WD-76845-097
214396,WD-76845-097
286575,WD-76845-097
209834,WD-76845-097
194882,WD-76845-097
222925,WD-76845-097
227108,WD-76845-097
1004192,WD-76845-097
250074,WD-76845-097
730944,WD-76845-097
172260,WD-76845-097
625718,WD-76845-097
201745,WD-76845-097
797706,WD-76845-097
698295,WD-76845-097
582697,WD-76845-097
938705,WD-76845-097
312528,WD-76845-097
223014,WD-76845-097
674241,WD-76845-097
736759,WD-76845-097
206572,WD-76845-097
232069,WD-76845-097
321955,WD-76845-097
230776,WD-76845-097
697792,WD-76845-097
339973,WD-76845-097
727553,WD-76845-097
217966,WD-76845-097
189072,WD-76845-097
590065,WD-76845-097
1079086,WD-76845-097
214238,WD-76845-097
265489,WD-76845-097
172589,WD-76845-097
320302,WD-76845-097
169112,WD-76845-097
171091,WD-76845-097
786273,WD-76845-097
214801,WD-76845-097
736410,WD-76845-097
1020382,WD-76845-097
313660,WD-76845-097
275156,WD-76845-097
209103,WD-76845-097
794052,WD-76845-097
231176,WD-76845-097
775976,WD-76845-097
263538,WD-76845-097
180023,WD-76845-097
698043,WD-76845-097
375878,WD-76845-097
757386,WD-76845-097
169141,WD-76845-097
273596,WD-76845-097
249451,WD-76845-097
719248,WD-76845-097
225162,WD-76845-097
804688,WD-76845-097
217006,WD-76845-097
775081,WD-76845-097
650935,WD-76845-097
816042,WD-76845-097
274397,WD-76845-097
235389,WD-76845-097
724141,WD-76845-097
727038,WD-76845-097
249120,WD-76845-097
760239,WD-76845-097
875847,WD-76845-097
728834,WD-76845-097
249241,WD-76845-097
724788,WD-76845-097
217858,WD-76845-097
693408,WD-76845-097
697223,WD-76845-097
419002,WD-76845-097
1042725,WD-76845-097
565960,WD-76845-097
322973,WD-76845-097
1079978,WD-76845-097
250443,WD-76845-097
1115042,WD-76845-097
179210,WD-76845-097
324858,WD-76845-097
582783,WD-76845-097
765649,WD-76845-097
995977,WD-76845-097
264694,WD-76845-097
622239,WD-76845-097
784467,WD-76845-097
715866,WD-76845-097
992229,WD-76845-097
195022,WD-76845-097
213680,WD-76845-097
228811,WD-76845-097
203477,WD-76845-097
789098,WD-76845-097
1139650,WD-76845-097
174251,WD-76845-097
312601,WD-76845-097
724379,WD-76845-097
815826,WD-76845-097
674376,WD-76845-097
944515,WD-76845-097
771601,WD-76845-097
990738,WD-76845-097
779605,WD-76845-097
767739,WD-76845-097
194693,WD-76845-097
225782,WD-76845-097
547546,WD-76845-097
215727,WD-76845-097
251185,WD-76845-097
1231617,WD-76845-097
600249,WD-76845-097
698943,WD-76845-097
821226,WD-76845-097
858710,WD-76845-097
742545,WD-76845-097
369892,WD-76845-097
211063,WD-76845-097
701869,WD-76845-097
848281,WD-76845-097
727955,WD-76845-097
173050,WD-76845-097
753753,WD-76845-097
275045,WD-76845-097
207324,WD-76845-097
1036009,WD-76845-097
172722,WD-76845-097
231585,WD-76845-097
995656,WD-76845-097
193951,WD-76845-097
619504,WD-76845-097
1079762,WD-76845-097
275041,WD-76845-097
864079,WD-76845-097
765302,WD-76845-097
691981,WD-76845-097
450549,WD-76845-097
802718,WD-76845-097
191573,WD-76845-097
681231,WD-76845-097
798666,WD-76845-097
1000086,WD-76845-097
776873,WD-76845-097
228186,WD-76845-097
795970,WD-76845-097
730187,WD-76845-097
205346,WD-76845-097
801762,WD-76845-097
315310,WD-76845-097
719541,WD-76845-097
710423,WD-76845-097
269100,WD-76845-097
325226,WD-76845-097
748421,WD-76845-097
676014,WD-76845-097
804553,WD-76845-097
167189,WD-76845-097
715512,WD-76845-097
593272,WD-76845-097
168992,WD-76845-097
691276,WD-76845-097
771430,WD-76845-097
489592,WD-76845-097
318621,WD-76845-097
761930,WD-76845-097
752904,WD-76845-097
589858,WD-76845-097
414968,WD-76845-097
248419,WD-76845-097
297431,WD-76845-097
687869,WD-76845-097
1068881,WD-76845-097
1232003,WD-76845-097
177894,WD-76845-097
1089080,WD-76845-097
838012,WD-76845-097
561385,WD-76845-097
225924,WD-76845-097
249231,WD-76845-097
862627,WD-76845-097
239441,WD-76845-097
641409,WD-76845-097
269330,WD-76845-097
203653,WD-76845-097
717512,WD-76845-097
720639,WD-76845-097
685950,WD-76845-097
192260,WD-76845-097
255424,WD-76845-097
1068707,WD-76845-097
236010,WD-76845-097
175468,WD-76845-097
774832,WD-76845-097
648176,WD-76845-097
168860,WD-76845-097
312050,WD-76845-097
686147,WD-76845-097
723538,WD-76845-097
218923,WD-76845-097
237230,WD-76845-097
254745,WD-76845-097
1072186,WD-76845-097
875144,WD-76845-097
1092531,WD-76845-097
750098,WD-76845-097
736222,WD-76845-097
525317,WD-76845-097
204788,WD-76845-097
1093886,WD-76845-097
1109414,WD-76845-097
710855,WD-76845-097
539404,WD-76845-097
219938,WD-76845-097
717657,WD-76845-097
197132,WD-76845-097
309053,WD-76845-097
1134040,WD-76845-097
271026,WD-76845-097
1233907,WD-76845-097
268622,WD-76845-097
254749,WD-76845-097
200488,WD-76845-097
1041901,WD-76845-097
726438,WD-76845-097
719072,WD-76845-097
829161,WD-76845-097
687484,WD-76845-097
992951,WD-76845-097
621406,WD-76845-097
567239,WD-76845-097
217218,WD-76845-097
685698,WD-76845-097
170379,WD-76845-097
662039,WD-76845-097
554968,WD-76845-097
222600,WD-76845-097
1119451,WD-76845-097
358099,WD-76845-097
218645,WD-76845-097
649121,WD-76845-097
925980,WD-76845-097
312774,WD-76845-097
345558,WD-76845-097
168442,WD-76845-097
272707,WD-76845-097
509942,WD-76845-097
180140,WD-76845-097
995852,WD-76845-097
796849,WD-76845-097
1129316,WD-76845-097
272037,WD-76845-097
788575,WD-76845-097
677041,WD-76845-097
534470,WD-76845-097
261956,WD-76845-097
689829,WD-76845-097
799458,WD-76845-097
679754,WD-76845-097
775527,WD-76845-097
792019,WD-76845-097
226872,WD-76845-097
216190,WD-76845-097
506042,WD-76845-097
173477,WD-76845-097
754742,WD-76845-097
1072277,WD-76845-097
1036234,WD-76845-097
957165,WD-76845-097
857604,WD-76845-097
685133,WD-76845-097
730917,WD-76845-097
1076900,WD-76845-097
243591,WD-76845-097
222435,WD-76845-097
543514,WD-76845-097
185685,WD-76845-097
781909,WD-76845-097
186098,WD-76845-097
669117,WD-76845-097
723776,WD-76845-097
264419,WD-76845-097
1110713,WD-76845-097
895083,WD-76845-097
635640,WD-76845-097
303094,WD-76845-097
983815,WD-76845-097
1159282,WD-76845-097
1014903,WD-76845-097
1031263,WD-76845-097
716601,WD-76845-097
940961,WD-76845-097
593875,WD-76845-097
795114,WD-76845-097
241401,WD-76845-097
1096694,WD-76845-097
745329,WD-76845-097
210109,WD-76845-097
736552,WD-76845-097
1026268,WD-76845-097
1131253,WD-76845-097
455880,WD-76845-097
701419,WD-76845-097
565228,WD-76845-097
178897,WD-76845-097
831178,WD-76845-097
180516,WD-76845-097
226820,WD-76845-097
306005,WD-76845-097
245916,WD-76845-097
221012,WD-76845-097
685602,WD-76845-097
710380,WD-76845-097
655226,WD-76845-097
172953,WD-76845-097
250309,WD-76845-097
178030,WD-76845-097
242842,WD-76845-097
772303,WD-76845-097
200541,WD-76845-097
679095,WD-76845-097
632270,WD-76845-097
272339,WD-76845-097
667132,WD-76845-097
774175,WD-76845-097
1185850,WD-76845-097
677092,WD-76845-097
757158,WD-76845-097
748641,WD-76845-097
254860,WD-76845-097
267650,WD-76845-097
189995,WD-76845-097
263297,WD-76845-097
481050,WD-76845-097
173740,WD-76845-097
227215,WD-76845-097
173546,WD-76845-097
371960,WD-76845-097
205995,WD-76845-097
781254,WD-76845-097
531147,WD-76845-097
174877,WD-76845-097
961809,WD-76845-097
648691,WD-76845-097
500165,WD-76845-097
325670,WD-76845-097
706660,WD-76845-097
703374,WD-76845-097
261873,WD-76845-097
265145,WD-76845-097
511662,WD-76845-097
286524,WD-76845-097
763551,WD-76845-097
257966,WD-76845-097
681315,WD-76845-097
223321,WD-76845-097
227585,WD-76845-097
769695,WD-76845-097
774807,WD-76845-097
186503,WD-76845-097
1022101,WD-76845-097
236680,WD-76845-097
667137,WD-76845-097
1202050,WD-76845-097
556246,WD-76845-097
189029,WD-76845-097
472812,WD-76845-097
922469,WD-76845-097
216894,WD-76845-097
299526,WD-76845-097
276000,WD-76845-097
603630,WD-76845-097
200757,WD-76845-097
248097,WD-76845-097
257253,WD-76845-097
627331,WD-76845-097
961661,WD-76845-097
1048551,WD-76845-097
260852,WD-76845-097
456346,WD-76845-097
670183,WD-76845-097
512261,WD-76845-097
669511,WD-76845-097
719652,WD-76845-097
670777,WD-76845-097
1174112,WD-76845-097
923476,WD-76845-097
452117,WD-76845-097
271688,WD-76845-097
270484,WD-76845-097
1103275,WD-76845-097
356663,WD-76845-097
348976,WD-76845-097
331151,WD-76845-097
758961,WD-76845-097
594351,WD-76845-097
769042,WD-76845-097
402715,WD-76845-097
864905,WD-76845-097
174306,WD-76845-097
447542,WD-76845-097
320231,WD-76845-097
651908,WD-76845-097
320824,WD-76845-097
890559,WD-76845-097
206045,WD-76845-097
819275,WD-76845-097
915587,WD-76845-097
301347,WD-76845-097
877257,WD-76845-097
650733,WD-76845-097
274035,WD-76845-097
274232,WD-76845-097
315403,WD-76845-097
323157,WD-76845-097
634089,WD-76845-097
634330,WD-76845-097
246836,WD-76845-097
248677,WD-76845-097
779222,WD-76845-097
339341,WD-76845-097
253440,WD-76845-097
758086,WD-76845-097
179993,WD-76845-097
768850,WD-76845-097
244049,WD-76845-097
294598,WD-76845-097
644939,WD-76845-097
271347,WD-76845-097
234124,WD-76845-097
211721,WD-76845-097
850613,WD-76845-097
263830,WD-76845-097
224423,WD-76845-097
1085835,WD-76845-097
795650,WD-76845-097
845001,WD-76845-097
208817,WD-76845-097
877244,WD-76845-097
228773,WD-76845-097
1234734,WD-76845-097
383792,WD-76845-097
240102,WD-76845-097
260288,WD-76845-097
301644,WD-76845-097
574197,WD-76845-097
893532,WD-76845-097
205397,WD-76845-097
415054,WD-76845-097
205145,WD-76845-097
249952,WD-76845-097
286242,WD-76845-097
338582,WD-76845-097
601720,WD-76845-097
200908,WD-76845-097
368554,WD-76845-097
1061463,WD-76845-097
239280,WD-76845-097
220113,WD-76845-097
758171,WD-76845-097
194639,WD-76845-097
215554,WD-76845-097
235701,WD-76845-097
536272,WD-76845-097
188670,WD-76845-097
494114,WD-76845-097
440492,WD-76845-097
501485,WD-76845-097
1197855,WD-76845-097
778388,WD-76845-097
385248,WD-76845-097
1183650,WD-76845-097
835976,WD-76845-097
1201300,WD-76845-097
690863,WD-76845-097
558678,WD-76845-097
885786,WD-76845-097
226116,WD-76845-097
554099,WD-76845-097
685732,WD-76845-097
185528,WD-76845-097
887297,WD-76845-097
432462,WD-76845-097
305502,WD-76845-097
389558,WD-76845-097
267457,WD-76845-097
680740,WD-76845-097
532031,WD-76845-097
221058,WD-76845-097
322390,WD-76845-097
222078,WD-76845-097
836398,WD-76845-097
474947,WD-76845-097
250963,WD-76845-097
442198,WD-76845-097
626919,WD-76845-097
715636,WD-76845-097
286052,WD-76845-097
320708,WD-76845-097
247457,WD-76845-097
278827,WD-76845-097
501896,WD-76845-097
444404,WD-76845-097
341932,WD-76845-097
699759,WD-76845-097
270024,WD-76845-097
501381,WD-76845-097
630068,WD-76845-097
470517,WD-76845-097
766101,WD-76845-097
231523,WD-76845-097
889125,WD-76845-097
569170,WD-76845-097
221578,WD-76845-097
698361,WD-76845-097
298746,WD-76845-097
794021,WD-76845-097
1023639,WD-76845-097
214554,WD-76845-097
321429,WD-76845-097
255245,WD-76845-097
376457,WD-76845-097
188132,WD-76845-097
254395,WD-76845-097
257914,WD-76845-097
232742,WD-76845-097
851609,WD-76845-097
1033587,WD-76845-097
302012,WD-76845-097
810751,WD-76845-097
325499,WD-76845-097
275385,WD-76845-097
945492,WD-76845-097
207153,WD-76845-097
180979,WD-76845-097
698037,WD-76845-097
269280,WD-76845-097
765218,WD-76845-097
774845,WD-76845-097
596776,WD-76845-097
175274,WD-76845-097
656790,WD-76845-097
1031246,WD-76845-097
699063,WD-76845-097
598117,WD-76845-097
234735,WD-76845-097
766239,WD-76845-097
240559,WD-76845-097
279582,WD-76845-097
244755,WD-76845-097
474061,WD-76845-097
253041,WD-76845-097
663715,WD-76845-097
1015637,WD-76845-097
1094682,WD-76845-097
359636,WD-76845-097
884932,WD-76845-097
906937,WD-76845-097
1100948,WD-76845-097
316380,WD-76845-097
713011,WD-76845-097
459054,WD-76845-097
259053,WD-76845-097
915351,WD-76845-097
189174,WD-76845-097
776157,WD-76845-097
243531,WD-76845-097
255714,WD-76845-097
226910,WD-76845-097
650431,WD-76845-097
750333,WD-76845-097
321488,WD-76845-097
171348,WD-76845-097
246725,WD-76845-097
533226,WD-76845-097
512666,WD-76845-097
326901,WD-76845-097
530407,WD-76845-097
1211018,WD-76845-097
465617,WD-76845-097
820140,WD-76845-097
179766,WD-76845-097
628696,WD-76845-097
391947,WD-76845-097
246280,WD-76845-097
734474,WD-76845-097
553770,WD-76845-097
707419,WD-76845-097
393545,WD-76845-097
855655,WD-76845-097
672234,WD-76845-097
750958,WD-76845-097
491008,WD-76845-097
431454,WD-76845-097
182928,WD-76845-097
814229,WD-76845-097
764654,WD-76845-097
723884,WD-76845-097
965998,WD-76845-097
424775,WD-76845-097
561425,WD-76845-097
642084,WD-76845-097
1054950,WD-76845-097
354520,WD-76845-097
1077013,WD-76845-097
737794,WD-76845-097
188904,WD-76845-097
238417,WD-76845-097
253269,WD-76845-097
228688,WD-76845-097
255401,WD-76845-097
329278,WD-76845-097
241243,WD-76845-097
824081,WD-76845-097
263041,WD-76845-097
1181939,WD-76845-097
506249,WD-76845-097
533471,WD-76845-097
723345,WD-76845-097
263965,WD-76845-097
46686,WD-76845-097
624273,WD-76845-097
446606,WD-76845-097
805288,WD-76845-097
291268,WD-76845-097
218243,WD-76845-097
1183923,WD-76845-097
898577,WD-76845-097
343727,WD-76845-097
252881,WD-76845-097
323880,WD-76845-097
1076931,WD-76845-097
236782,WD-76845-097
203703,WD-76845-097
254858,WD-76845-097
859487,WD-76845-097
253429,WD-76845-097
768412,WD-76845-097
230533,WD-76845-097
325306,WD-76845-097
381825,WD-76845-097
761133,WD-76845-097
467977,WD-76845-097
708562,WD-76845-097
841719,WD-76845-097
700733,WD-76845-097
373285,WD-76845-097
604320,WD-76845-097
1237049,WD-76845-097
1183711,WD-76845-097
250435,WD-76845-097
261880,WD-76845-097
261091,WD-76845-097
279443,WD-76845-097
222747,WD-76845-097
280544,WD-76845-097
702107,WD-76845-097
774140,WD-76845-097
631903,WD-76845-097
227584,WD-76845-097
896402,WD-76845-097
288314,WD-76845-097
617074,WD-76845-097
221436,WD-76845-097
585438,WD-76845-097
763721,WD-76845-097
607847,WD-76845-097
175597,WD-76845-097
275644,WD-76845-097
248730,WD-76845-097
482485,WD-76845-097
332867,WD-76845-097
241696,WD-76845-097
692744,WD-76845-097
749744,WD-76845-097
765465,WD-76845-097
770851,WD-76845-097
310171,WD-76845-097
222177,WD-76845-097
940688,WD-76845-097
342186,WD-76845-097
251064,WD-76845-097
572376,WD-76845-097
229400,WD-76845-097
318934,WD-76845-097
342047,WD-76845-097
235856,WD-76845-097
762709,WD-76845-097
239949,WD-76845-097
339529,WD-76845-097
354755,WD-76845-097
847996,WD-76845-097
254572,WD-76845-097
847917,WD-76845-097
1036058,WD-76845-097
622145,WD-76845-097
207911,WD-76845-097
542374,WD-76845-097
760734,WD-76845-097
245755,WD-76845-097
375852,WD-76845-097
358622,WD-76845-097
1084884,WD-76845-097
281399,WD-76845-097
283642,WD-76845-097
483210,WD-76845-097
476113,WD-76845-097
184395,WD-76845-097
703859,WD-76845-097
658110,WD-76845-097
315537,WD-76845-097
216016,WD-76845-097
172450,WD-76845-097
730403,WD-76845-097
731719,WD-76845-097
192209,WD-76845-097
266035,WD-76845-097
922456,WD-76845-097
726049,WD-76845-097
749105,WD-76845-097
338695,WD-76845-097
188508,WD-76845-097
201246,WD-76845-097
1112466,WD-76845-097
249123,WD-76845-097
906266,WD-76845-097
717947,WD-76845-097
323525,WD-76845-097
767246,WD-76845-097
515562,WD-76845-097
240261,WD-76845-097
205450,WD-76845-097
353493,WD-76845-097
896123,WD-76845-097
280491,WD-76845-097
1202856,WD-76845-097
338900,WD-76845-097
708174,WD-76845-097
326703,WD-76845-097
212255,WD-76845-097
266913,WD-76845-097
639395,WD-76845-097
287933,WD-76845-097
661676,WD-76845-097
688004,WD-76845-097
173444,WD-76845-097
967125,WD-76845-097
246973,WD-76845-097
246449,WD-76845-097
305342,WD-76845-097
313469,WD-76845-097
630650,WD-76845-097
292243,WD-76845-097
328878,WD-76845-097
540443,WD-76845-097
698623,WD-76845-097
800571,WD-76845-097
722451,WD-76845-097
684172,WD-76845-097
690396,WD-76845-097
1199673,WD-76845-097
250164,WD-76845-097
911882,WD-76845-097
894571,WD-76845-097
618323,WD-76845-097
813112,WD-76845-097
216841,WD-76845-097
327901,WD-76845-097
241393,WD-76845-097
385483,WD-76845-097
194323,WD-76845-097
1199837,WD-76845-097
183116,WD-76845-097
260231,WD-76845-097
771983,WD-76845-097
249972,WD-76845-097
177972,WD-76845-097
636829,WD-76845-097
244631,WD-76845-097
677678,WD-76845-097
175873,WD-76845-097
193684,WD-76845-097
913218,WD-76845-097
310405,WD-76845-097
610539,WD-76845-097
736147,WD-76845-097
723263,WD-76845-097
1020210,WD-76845-097
467018,WD-76845-097
486983,WD-76845-097
223472,WD-76845-097
798607,WD-76845-097
559508,WD-76845-097
325429,WD-76845-097
555186,WD-76845-097
777243,WD-76845-097
321310,WD-76845-097
275747,WD-76845-097
1034279,WD-76845-097
731399,WD-76845-097
266426,WD-76845-097
578914,WD-76845-097
1102246,WD-76845-097
883733,WD-76845-097
798134,WD-76845-097
764251,WD-76845-097
245067,WD-76845-097
1105759,WD-76845-097
275216,WD-76845-097
264023,WD-76845-097
293540,WD-76845-097
252818,WD-76845-097
242301,WD-76845-097
264024,WD-76845-097
1103537,WD-76845-097
897954,WD-76845-097
360721,WD-76845-097
322850,WD-76845-097
783403,WD-76845-097
773244,WD-76845-097
554620,WD-76845-097
180952,WD-76845-097
902630,WD-76845-097
274506,WD-76845-097
252815,WD-76845-097
722677,WD-76845-097
340092,WD-76845-097
302709,WD-76845-097
1196602,WD-76845-097
206819,WD-76845-097
255292,WD-76845-097
783194,WD-76845-097
341591,WD-76845-097
471842,WD-76845-097
463179,WD-76845-097
909981,WD-76845-097
699723,WD-76845-097
1205718,WD-76845-097
541065,WD-76845-097
400705,WD-76845-097
252325,WD-76845-097
761759,WD-76845-097
782217,WD-76845-097
315068,WD-76845-097
676901,WD-76845-097
256391,WD-76845-097
603711,WD-76845-097
955356,WD-76845-097
256939,WD-76845-097
474158,WD-76845-097
235189,WD-76845-097
251895,WD-76845-097
363117,WD-76845-097
426595,WD-76845-097
634366,WD-76845-097
281956,WD-76845-097
213888,WD-76845-097
269370,WD-76845-097
1075336,WD-76845-097
256999,WD-76845-097
302400,WD-76845-097
274766,WD-76845-097
583451,WD-76845-097
862140,WD-76845-097
290989,WD-76845-097
215392,WD-76845-097
269523,WD-76845-097
258727,WD-76845-097
932578,WD-76845-097
255124,WD-76845-097
858255,WD-76845-097
609858,WD-76845-097
279167,WD-76845-097
1183403,WD-76845-097
363689,WD-76845-097
224424,WD-76845-097
528660,WD-76845-097
279576,WD-76845-097
463513,WD-76845-097
766480,WD-76845-097
233964,WD-76845-097
258520,WD-76845-097
225866,WD-76845-097
300915,WD-76845-097
218581,WD-76845-097
775439,WD-76845-097
757544,WD-76845-097
677037,WD-76845-097
255867,WD-76845-097
1096263,WD-76845-097
315074,WD-76845-097
552565,WD-76845-097
452438,WD-76845-097
1073486,WD-76845-097
802107,WD-76845-097
237380,WD-76845-097
326592,WD-76845-097
317124,WD-76845-097
730564,WD-76845-097
261547,WD-76845-097
593960,WD-76845-097
189349,WD-76845-097
311583,WD-76845-097
678670,WD-76845-097
210492,WD-76845-097
258842,WD-76845-097
187182,WD-76845-097
624455,WD-76845-097
749841,WD-76845-097
747841,WD-76845-097
321126,WD-76845-097
174732,WD-76845-097
243340,WD-76845-097
1165243,WD-76845-097
924122,WD-76845-097
172684,WD-76845-097
359558,WD-76845-097
731642,WD-76845-097
585554,WD-76845-097
251896,WD-76845-097
401724,WD-76845-097
781590,WD-76845-097
284810,WD-76845-097
1190023,WD-76845-097
676707,WD-76845-097
637404,WD-76845-097
194599,WD-76845-097
200691,WD-76845-097
748242,WD-76845-097
216958,WD-76845-097
232793,WD-76845-097
173269,WD-76845-097
180954,WD-76845-097
956962,WD-76845-097
760206,WD-76845-097
325500,WD-76845-097
644662,WD-76845-097
882815,WD-76845-097
516385,WD-76845-097
257836,WD-76845-097
182973,WD-76845-097
758077,WD-76845-097
204353,WD-76845-097
526712,WD-76845-097
511839,WD-76845-097
748901,WD-76845-097
235489,WD-76845-097
281414,WD-76845-097
361685,WD-76845-097
1128170,WD-76845-097
1142634,WD-76845-097
1200011,WD-76845-097
260744,WD-76845-097
176144,WD-76845-097
1008165,WD-76845-097
806983,WD-76845-097
618658,WD-76845-097
724371,WD-76845-097
650840,WD-76845-097
1004332,WD-76845-097
810963,WD-76845-097
1192570,WD-76845-097
474028,WD-76845-097
645759,WD-76845-097
714015,WD-76845-097
1031141,WD-76845-097
713288,WD-76845-097
576587,WD-76845-097
744714,WD-76845-097
476436,WD-76845-097
787153,WD-76845-097
483045,WD-76845-097
1127245,WD-76845-097
850444,WD-76845-097
630659,WD-76845-097
239498,WD-76845-097
286483,WD-76845-097
821456,WD-76845-097
424712,WD-76845-097
531348,WD-76845-097
1190076,WD-76845-097
243542,WD-76845-097
255415,WD-76845-097
641204,WD-76845-097
178102,WD-76845-097
357884,WD-76845-097
278311,WD-76845-097
1022632,WD-76845-097
799035,WD-76845-097
245181,WD-76845-097
195449,WD-76845-097
650873,WD-76845-097
788426,WD-76845-097
1085090,WD-76845-097
1090934,WD-76845-097
334391,WD-76845-097
863513,WD-76845-097
231479,WD-76845-097
826759,WD-76845-097
760338,WD-76845-097
279520,WD-76845-097
209147,WD-76845-097
666374,WD-76845-097
266093,WD-76845-097
404554,WD-76845-097
212308,WD-76845-097
993469,WD-76845-097
833316,WD-76845-097
785979,WD-76845-097
191867,WD-76845-097
261195,WD-76845-097
714672,WD-76845-097
771862,WD-76845-097
310819,WD-76845-097
353177,WD-76845-097
547172,WD-76845-097
686442,WD-76845-097
1094050,WD-76845-097
258469,WD-76845-097
721727,WD-76845-097
714356,WD-76845-097
1089764,WD-76845-097
611710,WD-76845-097
313699,WD-76845-097
681529,WD-76845-097
757436,WD-76845-097
609656,WD-76845-097
770750,WD-76845-097
603199,WD-76845-097
664673,WD-76845-097
543488,WD-76845-097
720072,WD-76845-097
383064,WD-76845-097
635811,WD-76845-097
907720,WD-76845-097
340102,WD-76845-097
173047,WD-76845-097
307011,WD-76845-097
839653,WD-76845-097
739016,WD-76845-097
1036491,WD-76845-097
499374,WD-76845-097
579726,WD-76845-097
250030,WD-76845-097
982228,WD-76845-097
768268,WD-76845-097
414564,WD-76845-097
251448,WD-76845-097
277838,WD-76845-097
589173,WD-76845-097
775042,WD-76845-097
679675,WD-76845-097
516263,WD-76845-097
206162,WD-76845-097
769498,WD-76845-097
744800,WD-76845-097
761205,WD-76845-097
682187,WD-76845-097
855656,WD-76845-097
1027482,WD-76845-097
274824,WD-76845-097
746656,WD-76845-097
266551,WD-76845-097
886796,WD-76845-097
254021,WD-76845-097
698470,WD-76845-097
878064,WD-76845-097
190828,WD-76845-097
260861,WD-76845-097
253869,WD-76845-097
544540,WD-76845-097
894639,WD-76845-097
953054,WD-76845-097
251118,WD-76845-097
283794,WD-76845-097
209456,WD-76845-097
208520,WD-76845-097
209944,WD-76845-097
286001,WD-76845-097
1042459,WD-76845-097
776679,WD-76845-097
227424,WD-76845-097
260408,WD-76845-097
921465,WD-76845-097
707300,WD-76845-097
267531,WD-76845-097
656077,WD-76845-097
794368,WD-76845-097
465609,WD-76845-097
199687,WD-76845-097
257837,WD-76845-097
247801,WD-76845-097
239120,WD-76845-097
895568,WD-76845-097
253271,WD-76845-097
205462,WD-76845-097
752720,WD-76845-097
738921,WD-76845-097
190583,WD-76845-097
235920,WD-76845-097
720071,WD-76845-097
724962,WD-76845-097
684622,WD-76845-097
500621,WD-76845-097
244683,WD-76845-097
799407,WD-76845-097
798444,WD-76845-097
764062,WD-76845-097
677089,WD-76845-097
724150,WD-76845-097
321887,WD-76845-097
321241,WD-76845-097
669777,WD-76845-097
194138,WD-76845-097
506318,WD-76845-097
325366,WD-76845-097
326943,WD-76845-097
1014622,WD-76845-097
237131,WD-76845-097
651953,WD-76845-097
679085,WD-76845-097
213091,WD-76845-097
474524,WD-76845-097
1156599,WD-76845-097
769014,WD-76845-097
256489,WD-76845-097
358476,WD-76845-097
638898,WD-76845-097
392888,WD-76845-097
514401,WD-76845-097
368687,WD-76845-097
541522,WD-76845-097
261998,WD-76845-097
251289,WD-76845-097
245545,WD-76845-097
929687,WD-76845-097
776578,WD-76845-097
939255,WD-76845-097
320047,WD-76845-097
788914,WD-76845-097
254462,WD-76845-097
314403,WD-76845-097
678572,WD-76845-097
797501,WD-76845-097
262410,WD-76845-097
232633,WD-76845-097
284640,WD-76845-097
504944,WD-76845-097
772881,WD-76845-097
257054,WD-76845-097
189122,WD-76845-097
910074,WD-76845-097
245547,WD-76845-097
166879,WD-76845-097
532184,WD-76845-097
276056,WD-76845-097
414784,WD-76845-097
240095,WD-76845-097
892486,WD-76845-097
1205105,WD-76845-097
399377,WD-76845-097
182185,WD-76845-097
799193,WD-76845-097
1007557,WD-76845-097
260239,WD-76845-097
1205633,WD-76845-097
614252,WD-76845-097
1050005,WD-76845-097
194878,WD-76845-097
664810,WD-76845-097
658488,WD-76845-097
